Praca;Programas;Nivel;Data;Diadasemana;Tdur;Ini;Fim;RAT;SHR
RJ;ERAMOS SEIS;2;04/12/2019;Quarta-feira;00:41;18:05:00;18:46:00;19,433346;37,773519
RJ;AMOR DE MAE;2;04/12/2019;Quarta-feira;00:46;20:35:00;21:21:00;29,279228;45,780885
RJ;AVENIDA BRASIL;2;05/12/2019;Quinta-feira;01:04;16:52:00;17:56:00;20,566488;44,926069
RJ;TODA FORMA DE AMAR;2;05/12/2019;Quinta-feira;00:32;17:56:00;18:28:00;20,647473;39,547129
RJ;ERAMOS SEIS;2;05/12/2019;Quinta-feira;00:50;18:28:00;19:18:00;24,213394;43,066536
RJ;AMOR DE MAE;2;05/12/2019;Quinta-feira;01:08;21:22:00;22:30:00;30,822843;47,406952
RJ;AVENIDA BRASIL;2;06/12/2019;Sexta-feira;01:05;16:48:00;17:53:00;19,641287;41,113705
RJ;TODA FORMA DE AMAR;2;06/12/2019;Sexta-feira;00:31;17:53:00;18:24:00;21,748849;40,517817
RJ;ERAMOS SEIS;2;06/12/2019;Sexta-feira;00:49;18:24:00;19:13:00;25,471182;44,655828
RJ;AMOR DE MAE;2;06/12/2019;Sexta-feira;01:07;21:17:00;22:24:00;32,331721;50,451182
RJ;ERAMOS SEIS;2;07/12/2019;Sábado;00:45;18:36:00;19:21:00;19,139191;43,620222
RJ;AMOR DE MAE;2;07/12/2019;Sábado;00:59;21:17:00;22:16:00;27,408541;49,228745
RJ;AVENIDA BRASIL;2;09/12/2019;Segunda-feira;01:13;16:47:00;18:00:00;18,400107;40,260642
RJ;TODA FORMA DE AMAR;2;09/12/2019;Segunda-feira;00:32;18:00:00;18:32:00;19,319172;38,28199
RJ;ERAMOS SEIS;2;09/12/2019;Segunda-feira;00:46;18:32:00;19:18:00;23,576178;43,331304
RJ;AMOR DE MAE;2;09/12/2019;Segunda-feira;01:13;21:21:00;22:34:00;29,818789;45,812924
RJ;AVENIDA BRASIL;2;10/12/2019;Terça-feira;01:05;16:54:00;17:59:00;20,231608;42,146522
RJ;TODA FORMA DE AMAR;2;10/12/2019;Terça-feira;00:31;17:59:00;18:30:00;20,907834;39,080344
RJ;ERAMOS SEIS;2;10/12/2019;Terça-feira;00:46;18:30:00;19:16:00;24,329942;42,59683
RJ;AMOR DE MAE;2;10/12/2019;Terça-feira;01:03;21:22:00;22:25:00;33,417005;49,002949
RJ;AVENIDA BRASIL;2;11/12/2019;Quarta-feira;01:06;16:56:00;18:02:00;19,113699;41,369346
RJ;TODA FORMA DE AMAR;2;11/12/2019;Quarta-feira;00:29;18:02:00;18:31:00;19,203584;37,965343
RJ;ERAMOS SEIS;2;11/12/2019;Quarta-feira;00:46;18:31:00;19:17:00;23,396996;42,494967
RJ;AMOR DE MAE;2;11/12/2019;Quarta-feira;01:02;21:16:00;22:18:00;30,234456;46,930759
RJ;AVENIDA BRASIL;2;12/12/2019;Quinta-feira;01:05;16:54:00;17:59:00;20,8452;42,208265
RJ;TODA FORMA DE AMAR;2;12/12/2019;Quinta-feira;00:30;17:59:00;18:29:00;21,480886;39,20426
RJ;ERAMOS SEIS;2;12/12/2019;Quinta-feira;00:48;18:29:00;19:17:00;24,834493;42,302792
RJ;AMOR DE MAE;2;12/12/2019;Quinta-feira;01:09;21:25:00;22:34:00;33,185729;48,352101
RJ;AVENIDA BRASIL;2;13/12/2019;Sexta-feira;01:07;16:37:00;17:44:00;14,181355;37,941403
RJ;TODA FORMA DE AMAR;2;13/12/2019;Sexta-feira;00:31;17:46:00;18:17:00;15,725514;36,735544
RJ;ERAMOS SEIS;2;13/12/2019;Sexta-feira;00:47;18:17:00;19:04:00;19,509401;41,123115
RJ;AMOR DE MAE;2;13/12/2019;Sexta-feira;01:07;21:17:00;22:24:00;27,619475;47,881062
RJ;ERAMOS SEIS;2;14/12/2019;Sábado;00:42;18:40:00;19:22:00;20,323483;44,098124
RJ;AMOR DE MAE;2;14/12/2019;Sábado;00:54;21:17:00;22:11:00;25,126132;46,852376
RJ;AVENIDA BRASIL;2;16/12/2019;Segunda-feira;01:21;16:38:00;17:59:00;17,449167;41,369399
RJ;TODA FORMA DE AMAR;2;16/12/2019;Segunda-feira;00:29;17:59:00;18:28:00;18,342935;40,269587
RJ;ERAMOS SEIS;2;16/12/2019;Segunda-feira;00:46;18:28:00;19:14:00;21,802747;43,679821
RJ;AMOR DE MAE;2;16/12/2019;Segunda-feira;01:06;21:17:00;22:23:00;31,843041;49,207832
RJ;AVENIDA BRASIL;2;17/12/2019;Terça-feira;01:14;16:41:00;17:55:00;23,64646;49,975323
RJ;TODA FORMA DE AMAR;2;17/12/2019;Terça-feira;00:30;17:55:00;18:25:00;20,04506;42,35818
RJ;ERAMOS SEIS;2;17/12/2019;Terça-feira;00:45;18:25:00;19:10:00;22,916876;45,943386
RJ;AMOR DE MAE;2;17/12/2019;Terça-feira;00:59;21:18:00;22:17:00;30,860929;48,704078
RJ;AVENIDA BRASIL;2;18/12/2019;Quarta-feira;01:16;16:45:00;18:01:00;20,853797;41,080615
RJ;TODA FORMA DE AMAR;2;18/12/2019;Quarta-feira;00:29;18:01:00;18:30:00;21,155159;38,874022
RJ;ERAMOS SEIS;2;18/12/2019;Quarta-feira;00:43;18:30:00;19:13:00;25,511353;43,771593
RJ;AMOR DE MAE;2;18/12/2019;Quarta-feira;00:55;21:20:00;22:15:00;33,269707;49,921814
RJ;AVENIDA BRASIL;2;19/12/2019;Quinta-feira;01:14;16:37:00;17:51:00;19,304566;44,13978
RJ;TODA FORMA DE AMAR;2;19/12/2019;Quinta-feira;00:30;17:51:00;18:21:00;19,840774;41,152684
RJ;ERAMOS SEIS;2;19/12/2019;Quinta-feira;00:49;18:21:00;19:10:00;22,795624;43,125527
RJ;AMOR DE MAE;2;19/12/2019;Quinta-feira;01:01;21:23:00;22:24:00;32,792599;50,68755
RJ;AVENIDA BRASIL;2;20/12/2019;Sexta-feira;01:10;16:38:00;17:48:00;14,594973;37,73355
RJ;TODA FORMA DE AMAR;2;20/12/2019;Sexta-feira;00:32;17:48:00;18:20:00;16,638808;38,803064
RJ;ERAMOS SEIS;2;20/12/2019;Sexta-feira;00:48;18:20:00;19:08:00;20,550689;44,27644
RJ;AMOR DE MAE;2;20/12/2019;Sexta-feira;01:10;21:22:00;22:32:00;27,875686;46,450327
RJ;ERAMOS SEIS;2;21/12/2019;Sábado;00:37;18:57:00;19:34:00;22,85856;49,612441
RJ;AMOR DE MAE;2;21/12/2019;Sábado;00:59;21:16:00;22:15:00;23,571612;46,184208
RJ;AVENIDA BRASIL;2;23/12/2019;Segunda-feira;01:06;16:38:00;17:44:00;16,7443;40,265644
RJ;TODA FORMA DE AMAR;2;23/12/2019;Segunda-feira;00:31;17:44:00;18:15:00;18,718626;39,826929
RJ;ERAMOS SEIS;2;23/12/2019;Segunda-feira;00:46;18:15:00;19:01:00;19,858166;38,495685
RJ;AMOR DE MAE;2;23/12/2019;Segunda-feira;01:09;21:17:00;22:26:00;29,170251;46,246234
RJ;AVENIDA BRASIL;2;24/12/2019;Terça-feira;01:04;16:54:00;17:58:00;16,745229;37,219208
RJ;TODA FORMA DE AMAR;2;24/12/2019;Terça-feira;00:33;17:58:00;18:31:00;17,170325;36,229209
RJ;ERAMOS SEIS;2;24/12/2019;Terça-feira;00:45;18:31:00;19:16:00;19,956587;40,715682
RJ;AMOR DE MAE;2;24/12/2019;Terça-feira;01:05;21:21:00;22:26:00;20,183277;48,628902
RJ;AVENIDA BRASIL;2;25/12/2019;Quarta-feira;01:05;16:56:00;18:01:00;14,254255;39,012643
RJ;TODA FORMA DE AMAR;2;25/12/2019;Quarta-feira;00:31;18:01:00;18:32:00;15,566141;38,442026
RJ;ERAMOS SEIS;2;25/12/2019;Quarta-feira;00:43;18:32:00;19:15:00;17,797183;39,924375
RJ;AMOR DE MAE;2;25/12/2019;Quarta-feira;01:00;21:16:00;22:16:00;26,136747;46,192687
RJ;AVENIDA BRASIL;2;26/12/2019;Quinta-feira;01:07;16:48:00;17:55:00;17,881003;41,521361
RJ;TODA FORMA DE AMAR;2;26/12/2019;Quinta-feira;00:30;17:55:00;18:25:00;19,04893;40,941762
RJ;ERAMOS SEIS;2;26/12/2019;Quinta-feira;00:47;18:25:00;19:12:00;23,048279;46,267898
RJ;AMOR DE MAE;2;26/12/2019;Quinta-feira;01:04;21:20:00;22:24:00;31,111279;51,147323
RJ;AVENIDA BRASIL;2;27/12/2019;Sexta-feira;01:05;16:47:00;17:52:00;19,928462;47,36737
RJ;TODA FORMA DE AMAR;2;27/12/2019;Sexta-feira;00:29;17:52:00;18:21:00;19,73302;44,498536
RJ;ERAMOS SEIS;2;27/12/2019;Sexta-feira;00:48;18:21:00;19:09:00;22,417877;45,925984
RJ;AMOR DE MAE;2;27/12/2019;Sexta-feira;01:01;21:15:00;22:16:00;27,892574;48,165852
RJ;ERAMOS SEIS;2;28/12/2019;Sábado;00:43;18:32:00;19:15:00;18,009393;41,590104
RJ;AMOR DE MAE;2;28/12/2019;Sábado;00:58;21:15:00;22:13:00;25,96281;50,014078
RJ;AVENIDA BRASIL;2;30/12/2019;Segunda-feira;01:11;16:46:00;17:57:00;19,438373;46,327357
RJ;TODA FORMA DE AMAR;2;30/12/2019;Segunda-feira;00:30;17:57:00;18:27:00;19,063274;43,555229
RJ;ERAMOS SEIS;2;30/12/2019;Segunda-feira;00:43;18:27:00;19:10:00;20,755064;44,810304
RJ;AMOR DE MAE;2;30/12/2019;Segunda-feira;01:05;21:17:00;22:22:00;28,774281;49,432798
RJ;AVENIDA BRASIL;2;31/12/2019;Terça-feira;01:01;16:52:00;17:53:00;13,505149;37,621316
RJ;TODA FORMA DE AMAR;2;31/12/2019;Terça-feira;00:31;17:53:00;18:24:00;14,257191;38,721213
RJ;ERAMOS SEIS;2;31/12/2019;Terça-feira;00:46;18:24:00;19:10:00;15,021971;40,498567
RJ;AMOR DE MAE;2;31/12/2019;Terça-feira;01:08;21:30:00;22:38:00;18,820532;51,417036
RJ;O EXOTICO HOTEL MARIGOLD;3;01/01/2020;Quarta-feira;01:43;06:00:00;07:43:00;4,950517;38,390936
RJ;CORUJAO CONT;1;01/01/2020;Quarta-feira;01:43;06:00:00;07:43:00;4,950517;38,390936
RJ;FILME 3;2;01/01/2020;Quarta-feira;01:43;06:00:00;07:43:00;4,950517;38,390936
RJ;DESENHO ESPECIAL MAT;1;01/01/2020;Quarta-feira;01:26;07:43:00;09:09:00;5,493876;28,853344
RJ;TOY STORY 2;3;01/01/2020;Quarta-feira;01:26;07:43:00;09:09:00;5,493876;28,853344
RJ;MAIS VOCE;1;01/01/2020;Quarta-feira;01:26;09:09:00;10:35:00;6,53892;25,348591
RJ;CONVERSA COM O MAGO;2;01/01/2020;Quarta-feira;00:49;09:34:00;10:23:00;6,571761;25,29577
RJ;ENCONTRO F BERNARDES;1;01/01/2020;Quarta-feira;01:24;10:35:00;11:59:00;10,327252;34,513063
RJ;TO QUERENDO SABER;2;01/01/2020;Quarta-feira;00:17;10:40:00;10:57:00;8,417479;30,22896
RJ;BEM ESTAR;2;01/01/2020;Quarta-feira;00:10;10:58:00;11:08:00;9,641999;33,789833
RJ;FATIMA BERNARDES E CONVIDADOS;3;01/01/2020;Quarta-feira;00:24;11:18:00;11:26:00;10,980624;35,581537
RJ;PETRUCIO;3;01/01/2020;Quarta-feira;00:03;11:24:00;11:27:00;10,978309;35,597059
RJ;GLORIA BRITHO;3;01/01/2020;Quarta-feira;00:06;11:44:00;11:50:00;11,762286;37,251138
RJ;CONVIDADO;2;01/01/2020;Quarta-feira;00:42;11:53:50;12:00:50;11,111987;35,925195
RJ;RJTV 1A EDICAO;1;01/01/2020;Quarta-feira;01:04;11:59:00;13:03:00;16,011463;46,031065
RJ;GLOBO ESPORTE;1;01/01/2020;Quarta-feira;00:22;13:03:00;13:25:00;15,669327;46,318096
RJ;JORNAL HOJE;1;01/01/2020;Quarta-feira;00:53;13:25:00;14:18:00;14,976961;46,167269
RJ;SE JOGA;1;01/01/2020;Quarta-feira;00:53;14:18:00;15:11:00;11,073631;35,004935
RJ;MARCOS E BELUTTI;3;01/01/2020;Quarta-feira;00:09;14:21:00;14:30:00;11,073317;36,047034
RJ;OPINIAO PUBLICA SE JOGA;2;01/01/2020;Quarta-feira;00:11;14:30:00;14:41:00;11,16145;35,008398
RJ;CANTINHO DO FAMOSO;2;01/01/2020;Quarta-feira;00:09;14:49:00;14:58:00;10,686657;33,763581
RJ;MONTA PALAVRAS;2;01/01/2020;Quarta-feira;00:07;14:58:00;15:05:00;10,739711;33,063794
RJ;SHREK TERCEIRO;3;01/01/2020;Quarta-feira;01:36;15:11:00;16:47:00;10,998363;33,799576
RJ;SESSAO DA TARDE;1;01/01/2020;Quarta-feira;01:36;15:11:00;16:47:00;10,998363;33,799576
RJ;FILME 1;2;01/01/2020;Quarta-feira;04:54;15:47:40;17:25:40;7,793505;32,392587
RJ;AVENIDA BRASIL;2;01/01/2020;Quarta-feira;01:12;16:47:00;17:59:00;14,367857;39,854267
RJ;VALE A PENA VER DE NOVO;1;01/01/2020;Quarta-feira;01:12;16:47:00;17:59:00;14,367857;39,854267
RJ;TODA FORMA DE AMAR;2;01/01/2020;Quarta-feira;00:28;17:59:00;18:27:00;14,778625;37,678383
RJ;MALHACAO;1;01/01/2020;Quarta-feira;00:28;17:59:00;18:27:00;14,778625;37,678383
RJ;NOVELA I;1;01/01/2020;Quarta-feira;00:45;18:27:00;19:12:00;17,676871;41,13739
RJ;ERAMOS SEIS;2;01/01/2020;Quarta-feira;00:45;18:27:00;19:12:00;17,676871;41,13739
RJ;RJTV 2A EDICAO;1;01/01/2020;Quarta-feira;00:24;19:12:00;19:36:00;22,11892;46,772403
RJ;NOVELA II;1;01/01/2020;Quarta-feira;00:53;19:36:00;20:29:00;24,737968;49,821791
RJ;BOM SUCESSO;2;01/01/2020;Quarta-feira;00:53;19:36:00;20:29:00;24,737968;49,821791
RJ;JORNAL NACIONAL;1;01/01/2020;Quarta-feira;00:46;20:29:00;21:15:00;27,41896;51,304875
RJ;AMOR DE MAE;2;01/01/2020;Quarta-feira;01:08;21:15:00;22:23:00;25,721484;49,590891
RJ;NOVELA III;1;01/01/2020;Quarta-feira;01:08;21:15:00;22:23:00;25,721484;49,590891
RJ;PROCURANDO DORY;3;01/01/2020;Quarta-feira;01:29;22:23:00;23:52:00;16,308872;38,595096
RJ;FESTIVAL ANO NOVO;1;01/01/2020;Quarta-feira;01:29;22:23:00;23:52:00;16,308872;38,595096
RJ;JORNAL DA GLOBO;1;01/01/2020;Quarta-feira;00:37;23:52:00;00:29:00;9,76327;30,804425
RJ;CORUJAO;1;01/01/2020;Quarta-feira;03:31;00:29:00;04:00:00;6,012241;35,324392
RJ;QUEBRANDO A BANCA;3;01/01/2020;Quarta-feira;01:52;00:29:00;02:21:00;6,81227;32,998212
RJ;DEUS E BRASILEIRO;3;01/01/2020;Quarta-feira;01:39;02:21:00;04:00:00;5,107157;39,529417
RJ;FILME 2;2;01/01/2020;Quarta-feira;01:39;02:21:00;04:00:00;5,107157;39,529417
RJ;HORA UM;1;01/01/2020;Quarta-feira;02:00;04:00:00;06:00:00;4,804136;43,33655
RJ;BOM DIA RIO;1;02/01/2020;Quinta-feira;01:59;06:00:00;07:59:00;9,534865;57,969038
RJ;BOM DIA BRASIL;1;02/01/2020;Quinta-feira;01:01;07:59:00;09:00:00;11,02003;48,509323
RJ;MAIS VOCE;1;02/01/2020;Quinta-feira;01:31;09:00:00;10:31:00;10,335439;36,830914
RJ;MAIS VOCE NA ESTRADA;2;02/01/2020;Quinta-feira;01:26;09:05:00;10:31:00;10,346389;36,647806
RJ;ENCONTRO F BERNARDES;1;02/01/2020;Quinta-feira;01:30;10:31:00;12:01:00;11,416198;33,813328
RJ;JAKSON FOLLMANN;3;02/01/2020;Quinta-feira;00:12;10:33:00;10:45:00;10,581581;33,680609
RJ;BEM ESTAR;2;02/01/2020;Quinta-feira;00:11;10:56:00;11:07:00;10,70154;33,30819
RJ;CONVIDADO;2;02/01/2020;Quinta-feira;00:44;11:08:30;11:19:30;11,326255;34,02112
RJ;ANDRE PATRICIA E CONVIDADOS;3;02/01/2020;Quinta-feira;00:32;11:20:20;11:31:00;11,605508;34,13913
RJ;TBT DO ENCONTRO;2;02/01/2020;Quinta-feira;00:23;11:25:30;11:37:00;12,099156;33,718141
RJ;RJTV 1A EDICAO;1;02/01/2020;Quinta-feira;01:02;12:01:00;13:03:00;17,457305;42,062578
RJ;GLOBO ESPORTE;1;02/01/2020;Quinta-feira;00:22;13:03:00;13:25:00;18,835652;41,231367
RJ;JORNAL HOJE;1;02/01/2020;Quinta-feira;00:52;13:25:00;14:17:00;17,874797;38,048231
RJ;SE JOGA;1;02/01/2020;Quinta-feira;00:54;14:17:00;15:11:00;12,160676;28,362601
RJ;MONTA PALAVRAS;2;02/01/2020;Quinta-feira;00:09;14:36:00;14:45:00;11,213736;26,66366
RJ;COISAS DO CORACAO;2;02/01/2020;Quinta-feira;00:06;14:50:00;14:56:00;11,38397;26,896735
RJ;FALA QUE EU ADIVINHO;2;02/01/2020;Quinta-feira;00:10;14:56:00;15:06:00;11,689646;27,490892
RJ;SESSAO DA TARDE;1;02/01/2020;Quinta-feira;01:50;15:11:00;17:01:00;13,346377;32,098133
RJ;DESCENDENTES;3;02/01/2020;Quinta-feira;01:50;15:11:00;17:01:00;13,346377;32,098133
RJ;VALE A PENA VER DE NOVO;1;02/01/2020;Quinta-feira;00:52;17:01:00;17:53:00;21,710806;44,973492
RJ;AVENIDA BRASIL;2;02/01/2020;Quinta-feira;00:52;17:01:00;17:53:00;21,710806;44,973492
RJ;TODA FORMA DE AMAR;2;02/01/2020;Quinta-feira;00:28;17:53:00;18:21:00;21,217996;40,026857
RJ;MALHACAO;1;02/01/2020;Quinta-feira;00:28;17:53:00;18:21:00;21,217996;40,026857
RJ;ERAMOS SEIS;2;02/01/2020;Quinta-feira;00:48;18:21:00;19:09:00;24,543861;42,120035
RJ;NOVELA I;1;02/01/2020;Quinta-feira;00:48;18:21:00;19:09:00;24,543861;42,120035
RJ;RJTV 2A EDICAO;1;02/01/2020;Quinta-feira;00:26;19:09:00;19:35:00;29,343821;47,34936
RJ;BOM SUCESSO;2;02/01/2020;Quinta-feira;00:54;19:35:00;20:29:00;33,071798;51,185883
RJ;NOVELA II;1;02/01/2020;Quinta-feira;00:54;19:35:00;20:29:00;33,071798;51,185883
RJ;FILME 1;2;02/01/2020;Quinta-feira;03:25;20:06:00;21:48:30;10,85412;33,584994
RJ;JORNAL NACIONAL;1;02/01/2020;Quinta-feira;00:50;20:29:00;21:19:00;32,249254;50,294363
RJ;NOVELA III;1;02/01/2020;Quinta-feira;01:10;21:19:00;22:29:00;31,83441;50,59542
RJ;AMOR DE MAE;2;02/01/2020;Quinta-feira;01:10;21:19:00;22:29:00;31,83441;50,59542
RJ;A BELA E A FERA;3;02/01/2020;Quinta-feira;01:53;22:29:00;00:22:00;21,112707;41,631465
RJ;FESTIVAL ANO NOVO;1;02/01/2020;Quinta-feira;01:53;22:29:00;00:22:00;21,112707;41,631465
RJ;JORNAL DA GLOBO;1;02/01/2020;Quinta-feira;00:39;00:22:00;01:01:00;12,105299;35,826529
RJ;CORUJAO;1;02/01/2020;Quinta-feira;02:59;01:01:00;04:00:00;6,679735;37,627376
RJ;A CASA CAIU;3;02/01/2020;Quinta-feira;01:35;01:01:00;02:36:00;7,96835;36,899974
RJ;ILUSAO DE AMOR;3;02/01/2020;Quinta-feira;01:24;02:36:00;04:00:00;5,222373;38,952412
RJ;FILME 2;2;02/01/2020;Quinta-feira;01:24;02:36:00;04:00:00;5,222373;38,952412
RJ;HORA UM;1;02/01/2020;Quinta-feira;02:00;04:00:00;06:00:00;5,110071;42,54409
RJ;BOM DIA RIO;1;03/01/2020;Sexta-feira;01:59;06:00:00;07:59:00;10,862919;57,49734
RJ;BOM DIA BRASIL;1;03/01/2020;Sexta-feira;01:02;07:59:00;09:01:00;11,214964;47,147629
RJ;MAIS VOCE;1;03/01/2020;Sexta-feira;01:29;09:01:00;10:30:00;9,329122;34,492317
RJ;MAIS VOCE NA ESTRADA;2;03/01/2020;Sexta-feira;01:24;09:06:00;10:30:00;9,346429;34,305908
RJ;ENCONTRO F BERNARDES;1;03/01/2020;Sexta-feira;01:32;10:30:00;12:02:00;12,648175;35,752924
RJ;FABINHO;3;03/01/2020;Sexta-feira;00:04;10:35:00;10:39:00;11,044366;35,170219
RJ;ANDRE PATRICIA E CONVIDADOS;3;03/01/2020;Sexta-feira;00:06;10:40:00;10:46:00;11,101912;35,592353
RJ;BEM ESTAR;2;03/01/2020;Sexta-feira;00:09;10:52:00;11:01:00;12,632405;38,802954
RJ;CONVIDADO;2;03/01/2020;Sexta-feira;00:25;11:10:30;11:16:45;12,927027;35,538387
RJ;TO QUERENDO SABER;2;03/01/2020;Sexta-feira;00:22;11:13:00;11:35:00;12,503342;34,542179
RJ;PROJOTA;3;03/01/2020;Sexta-feira;00:04;11:38:00;11:42:00;12,904098;33,638228
RJ;FABIANO;3;03/01/2020;Sexta-feira;00:11;11:49:00;12:00:00;14,615485;36,277882
RJ;RJTV 1A EDICAO;1;03/01/2020;Sexta-feira;01:00;12:02:00;13:02:00;20,209463;43,478665
RJ;GLOBO ESPORTE;1;03/01/2020;Sexta-feira;00:23;13:02:00;13:25:00;20,065294;41,916047
RJ;JORNAL HOJE;1;03/01/2020;Sexta-feira;00:56;13:25:00;14:21:00;17,688236;35,986974
RJ;SE JOGA;1;03/01/2020;Sexta-feira;00:56;14:21:00;15:17:00;13,365208;27,921146
RJ;ABC DO BRASIL;2;03/01/2020;Sexta-feira;00:10;14:35:00;14:45:00;13,354238;27,365885
RJ;CIDA LAMOUNIER;2;03/01/2020;Sexta-feira;00:08;14:45:00;14:53:00;13,304719;27,673758
RJ;SE JOGA NA MIMICA;2;03/01/2020;Sexta-feira;00:09;14:55:00;15:04:00;12,85713;27,231039
RJ;SESSAO DA TARDE;1;03/01/2020;Sexta-feira;01:44;15:17:00;17:01:00;15,697588;33,502388
RJ;A LENDA DO TESOURO PERDIDO;3;03/01/2020;Sexta-feira;01:44;15:17:00;17:01:00;15,697588;33,502388
RJ;AVENIDA BRASIL;2;03/01/2020;Sexta-feira;01:02;17:01:00;18:03:00;24,148058;47,50443
RJ;VALE A PENA VER DE NOVO;1;03/01/2020;Sexta-feira;01:02;17:01:00;18:03:00;24,148058;47,50443
RJ;TODA FORMA DE AMAR;2;03/01/2020;Sexta-feira;00:30;18:03:00;18:33:00;24,282499;43,824877
RJ;MALHACAO;1;03/01/2020;Sexta-feira;00:30;18:03:00;18:33:00;24,282499;43,824877
RJ;ERAMOS SEIS;2;03/01/2020;Sexta-feira;00:41;18:33:00;19:14:00;26,439944;44,948151
RJ;NOVELA I;1;03/01/2020;Sexta-feira;00:41;18:33:00;19:14:00;26,439944;44,948151
RJ;RJTV 2A EDICAO;1;03/01/2020;Sexta-feira;00:23;19:14:00;19:37:00;29,18748;47,638159
RJ;NOVELA II;1;03/01/2020;Sexta-feira;00:52;19:37:00;20:29:00;31,231804;49,504809
RJ;BOM SUCESSO;2;03/01/2020;Sexta-feira;00:52;19:37:00;20:29:00;31,231804;49,504809
RJ;FILME 1;2;03/01/2020;Sexta-feira;03:25;20:11:30;21:54:00;11,198211;32,34218
RJ;JORNAL NACIONAL;1;03/01/2020;Sexta-feira;00:55;20:29:00;21:24:00;33,469929;51,056504
RJ;NOVELA III;1;03/01/2020;Sexta-feira;01:04;21:24:00;22:28:00;34,764633;52,702346
RJ;AMOR DE MAE;2;03/01/2020;Sexta-feira;01:04;21:24:00;22:28:00;34,764633;52,702346
RJ;UMA FAMILIA DE DOIS;3;03/01/2020;Sexta-feira;01:55;22:28:00;00:23:00;24,353032;45,73386
RJ;FESTIVAL ANO NOVO;1;03/01/2020;Sexta-feira;01:55;22:28:00;24:23:00;24,353032;45,73386
RJ;JORNAL DA GLOBO;1;03/01/2020;Sexta-feira;00:43;00:23:00;01:06:00;12,761748;37,007414
RJ;CORUJAO;1;03/01/2020;Sexta-feira;04:54;01:06:00;06:00:00;5,125724;32,756876
RJ;AMOR EM JOGO;3;03/01/2020;Sexta-feira;01:41;01:06:00;02:47:00;6,565188;29,801251
RJ;FILME 2;2;03/01/2020;Sexta-feira;01:48;02:47:00;04:35:00;4,733618;34,979194
RJ;AMELIA;3;03/01/2020;Sexta-feira;01:48;02:47:00;04:35:00;4,733618;34,979194
RJ;FILME 3;2;03/01/2020;Sexta-feira;01:25;04:35:00;06:00:00;3,913506;36,398799
RJ;PROJETO ALMANAQUE;3;03/01/2020;Sexta-feira;01:25;04:35:00;06:00:00;3,913506;36,398799
RJ;PROJETO ALMANAQUE;3;04/01/2020;Sábado;00:24;06:00:00;06:24:00;4,110116;33,492322
RJ;CORUJAO CONT;1;04/01/2020;Sábado;00:24;06:00:00;06:24:00;4,110116;33,492322
RJ;VIA BRASIL;1;04/01/2020;Sábado;00:55;06:24:00;07:19:00;5,054453;34,129066
RJ;COMO SERA;1;04/01/2020;Sábado;01:41;07:19:00;09:00:00;5,618209;29,92108
RJ;CACADORES DE BONS EXEMPLOS;2;04/01/2020;Sábado;00:05;08:08:00;08:13:00;4,853301;26,229083
RJ;HOJE E DIA DE;2;04/01/2020;Sábado;00:28;08:15:40;08:25:00;6,069304;31,754631
RJ;PELO MAR;2;04/01/2020;Sábado;00:08;08:19:00;08:27:00;4,918248;26,448127
RJ;O BOM JEITINHO BRASILEIRO;2;04/01/2020;Sábado;00:08;08:35:00;08:43:00;6,343172;32,47953
RJ;E DE CASA;1;04/01/2020;Sábado;03:01;09:00:00;12:01:00;9,045845;33,594042
RJ;RJTV 1A EDICAO;1;04/01/2020;Sábado;00:57;12:01:00;12:58:00;15,187358;40,501042
RJ;GLOBO ESPORTE;1;04/01/2020;Sábado;00:27;12:58:00;13:25:00;16,620274;40,134164
RJ;JORNAL HOJE;1;04/01/2020;Sábado;00:47;13:25:00;14:12:00;18,081073;40,16108
RJ;MELHOR ESCOL PROF RAIMUNDO;1;04/01/2020;Sábado;01:05;14:12:00;15:17:00;16,945425;37,534782
RJ;SO TOCA TOP VERAO;1;04/01/2020;Sábado;00:43;15:17:00;16:00:00;16,804563;36,580759
RJ;CALDEIRAO DO HUCK;1;04/01/2020;Sábado;02:32;16:00:00;18:32:00;18,208781;39,287421
RJ;VOU DE TAXI;2;04/01/2020;Sábado;00:25;16:02:00;16:27:00;15,645724;34,516516
RJ;CALDEIRAO DE OURO;2;04/01/2020;Sábado;02:03;16:29:00;18:32:00;18,808974;40,368759
RJ;FILME 3;2;04/01/2020;Sábado;01:22;17:31:00;18:12:00;4,176636;33,846432
RJ;NOVELA I;1;04/01/2020;Sábado;00:43;18:32:00;19:15:00;24,359076;46,514435
RJ;ERAMOS SEIS;2;04/01/2020;Sábado;00:43;18:32:00;19:15:00;24,359076;46,514435
RJ;RJTV 2A EDICAO;1;04/01/2020;Sábado;00:25;19:15:00;19:40:00;27,759912;49,523279
RJ;NOVELA II;1;04/01/2020;Sábado;00:49;19:40:00;20:29:00;30,206381;51,670577
RJ;BOM SUCESSO;2;04/01/2020;Sábado;00:49;19:40:00;20:29:00;30,206381;51,670577
RJ;JORNAL NACIONAL;1;04/01/2020;Sábado;00:51;20:29:00;21:20:00;31,221646;51,588703
RJ;AMOR DE MAE;2;04/01/2020;Sábado;00:54;21:20:00;22:14:00;32,787379;53,328375
RJ;NOVELA III;1;04/01/2020;Sábado;00:54;21:20:00;22:14:00;32,787379;53,328375
RJ;ZORRA TEMP ANT;1;04/01/2020;Sábado;00:28;22:14:00;22:42:00;24,648591;41,181167
